date,plot,species,sex,hfl,wgt
2012-09-16,3,PP,M,22,18
2012-09-16,3,PP,M,22,16
2012-09-16,3,PP,M,23,19
2012-09-16,3,PP,F,22,19
2012-09-16,3,PP,F,21,16
2012-09-16,3,PP,F,22,19
2012-09-16,3,PP,M,21,14
2012-09-16,3,PP,M,22,20
2012-09-16,3,PP,M,23,17
2012-09-16,3,PP,M,22,19
2012-09-16,4,PP,F,22,15
2012-09-16,4,DM,F,34,39
2012-09-16,4,PP,M,22,15
2012-09-16,4,PP,F,22,21
2012-09-16,4,PB,F,26,25
2012-09-16,4,PP,M,22,20
2012-09-16,4,PP,F,20,14
2012-09-16,4,DM,F,34,20
2012-09-16,4,DM,M,36,37
2012-09-16,4,PP,M,21,14
2012-09-16,4,PP,F,21,13
2012-09-16,4,PP,F,22,17
2012-09-16,6,PP,F,22,16
2012-09-16,6,PF,F,16,8
2012-09-16,6,OL,M,17,12
2012-09-16,6,OT,F,18,20
2012-09-16,6,PB,M,27,30
2012-09-16,6,PP,F,21,16
2012-09-16,6,PP,F,21,14
2012-09-16,6,PP,F,21,14
2012-09-16,6,PP,F,21,17
2012-09-16,6,PP,F,22,17
2012-09-16,6,PP,F,21,14
2012-09-16,6,PP,M,23,22
2012-09-16,11,DM,M,35,48
2012-09-16,11,PP,M,21,17
2012-09-16,11,DM,M,36,33
2012-09-16,11,PP,F,22,17
2012-09-16,11,DM,F,35,28
2012-09-16,11,DM,M,35,49
2012-09-16,11,DM,F,35,44
2012-09-16,11,PP,F,21,17
2012-09-16,11,DM,M,35,44
2012-09-16,11,PP,F,22,17
2012-09-16,11,PP,F,22,16
2012-09-16,11,DM,F,35,40
2012-09-16,9,PP,F,21,14
2012-09-16,9,PP,M,22,17
2012-09-16,9,PP,M,24,24
2012-09-16,9,DM,M,37,52
2012-09-16,9,DM,M,37,46
2012-09-16,9,DM,F,37,41
2012-09-16,9,DM,F,35,23
2012-09-16,8,PP,F,21,18
2012-09-16,8,PB,M,27,34
2012-09-16,8,PP,F,22,18
2012-09-16,8,DM,F,35,32
2012-09-16,8,PP,F,22,18
2012-09-16,8,PP,F,20,17
2012-09-16,8,DM,F,35,43
2012-09-16,8,PP,M,22,NA
2012-09-16,8,DM,F,34,39
2012-09-16,8,PP,F,22,18
2012-09-16,8,PP,M,22,16
2012-09-16,8,PP,M,21,20
2012-09-16,8,PP,M,21,18
2012-09-16,8,PP,F,21,19
2012-09-16,8,PB,M,27,31
2012-09-16,8,DM,F,36,48
2012-09-16,8,DM,M,33,29
2012-09-16,8,PP,F,21,19
2012-09-16,8,PP,F,21,14
2012-09-16,13,PP,M,22,19
2012-09-16,13,PP,F,21,18
2012-09-16,13,PB,F,24,24
2012-09-16,13,PP,M,22,18
2012-09-16,13,PP,F,22,14
2012-09-16,13,PP,M,20,14
2012-09-16,13,PP,F,21,16
2012-09-16,13,PP,F,21,15
2012-09-16,13,PP,F,22,19
2012-09-16,13,PB,M,26,39
2012-09-16,13,PB,M,27,33
2012-09-16,14,PP,M,22,16
2012-09-16,14,PP,M,21,16
2012-09-16,14,PP,F,20,14
2012-09-16,14,DM,F,36,48
2012-09-16,14,DM,M,35,46
2012-09-16,14,PP,M,21,17
2012-09-16,14,DM,M,35,46
2012-09-16,14,DM,F,37,44
2012-09-16,14,DM,M,36,43
2012-09-16,14,DM,F,36,43
2012-09-16,14,DM,F,36,48
2012-09-16,14,PP,M,22,21
2012-09-16,14,PP,F,22,18
2012-09-16,14,PP,F,21,15
2012-09-16,14,PP,M,21,15
2012-09-16,14,PP,M,21,15
2012-09-16,15,PP,M,21,16
2012-09-16,15,PP,F,22,17
2012-09-16,15,PP,F,20,19
2012-09-16,15,PP,M,21,16
2012-09-16,15,PP,M,22,16
2012-09-16,15,PP,M,20,18
2012-09-16,15,PP,F,21,17
2012-09-16,15,PP,M,22,19
2012-09-16,10,PP,M,22,22
2012-09-16,10,PP,F,20,18
2012-09-16,10,PP,F,20,17
2012-09-16,10,DX,NA,NA,NA
2012-09-16,10,PE,F,20,27
2012-09-16,5,PP,F,21,19
2012-09-16,5,OT,M,19,25
2012-09-16,5,PE,NA,NA,NA
2012-09-16,5,PP,F,21,20
2012-09-16,5,PP,NA,NA,NA
2012-09-16,5,PE,M,20,22
2012-09-16,5,PP,M,22,21
2012-09-16,7,PP,F,19,NA
2012-09-16,7,PP,M,22,21
2012-09-16,7,PB,F,27,33
2012-10-13,1,PP,F,22,18
2012-10-13,1,DM,M,36,48
2012-10-13,1,PB,M,25,28
2012-10-13,1,OT,F,20,28
2012-10-13,1,PP,F,21,15
2012-10-13,1,PP,F,21,17
2012-10-13,1,PP,F,22,17
2012-10-13,1,DM,M,37,42
2012-10-13,1,DM,M,36,50
2012-10-13,1,PE,M,21,22
2012-10-13,1,OT,F,19,22
2012-10-13,1,DM,F,36,56
2012-10-13,1,OT,M,19,22
2012-10-13,2,PP,M,21,19
2012-10-13,2,PP,F,21,16
2012-10-13,2,PP,F,21,16
2012-10-13,2,PP,F,21,17
2012-10-13,2,PE,F,19,23
2012-10-13,2,PP,F,22,20
2012-10-13,2,DM,F,34,44
2012-10-13,2,PP,F,22,19
2012-10-13,2,DM,F,33,52
2012-10-13,2,PP,M,22,NA
2012-10-13,2,DM,M,37,45
2012-10-13,2,PB,F,26,26
2012-10-13,12,DM,M,36,50
2012-10-13,12,DO,M,35,55
2012-10-13,12,DM,M,34,43
2012-10-13,12,PP,F,22,18
2012-10-13,12,PP,F,21,18
2012-10-13,12,PB,M,26,32
2012-10-13,12,PP,M,22,21
2012-10-13,12,DM,F,36,47
2012-10-13,12,DM,F,35,35
2012-10-13,12,PP,F,NA,NA
2012-10-13,12,DM,M,35,44
2012-10-13,19,PP,M,20,15
2012-10-13,19,OT,F,20,24
2012-10-13,19,PP,F,22,14
2012-10-13,19,PP,F,21,17
2012-10-13,19,PB,M,27,35
2012-10-13,19,PP,M,23,17
2012-10-13,19,PP,F,22,18
2012-10-13,19,PP,F,22,15
2012-10-13,18,PP,F,22,20
2012-10-13,18,PP,F,22,20
2012-10-13,18,PB,M,26,32
2012-10-13,18,PP,F,21,16
2012-10-13,17,PP,F,21,15
2012-10-13,17,OL,F,19,24
2012-10-13,17,DM,M,38,50
2012-10-13,17,DM,F,36,39
2012-10-13,17,PP,F,22,15
2012-10-13,17,DM,F,34,43
2012-10-13,17,OT,F,19,24
2012-10-13,17,PP,F,21,15
2012-10-13,17,DM,M,35,41
2012-10-13,17,DM,M,35,48
2012-10-13,17,DM,M,37,46
2012-10-13,17,PP,F,21,14
2012-10-13,20,PB,M,26,36
2012-10-13,20,PP,F,22,18
2012-10-13,20,PP,F,21,15
2012-10-13,20,PB,M,27,34
2012-10-13,20,PB,F,25,30
2012-10-13,20,PB,F,26,28
2012-10-13,20,OT,M,18,20
2012-10-13,20,PP,M,22,20
2012-10-13,21,PP,F,21,13
2012-10-13,21,PP,F,20,15
2012-10-13,21,PP,F,21,18
2012-10-13,21,PB,F,25,22
2012-10-13,21,PP,M,19,12
2012-10-13,21,PP,F,21,18
2012-10-13,21,PP,F,21,14
2012-10-13,21,PB,M,27,35
2012-10-13,21,PP,F,21,17
2012-10-13,21,PP,F,19,11
2012-10-13,21,PB,F,26,34
2012-10-13,22,OL,M,20,23
2012-10-13,22,PP,M,21,13
2012-10-13,22,DM,M,35,50
2012-10-13,22,DM,F,33,37
2012-10-13,22,PB,F,27,32
2012-10-13,22,PP,M,22,14
2012-10-13,22,DM,F,35,44
2012-10-13,22,PP,F,21,15
2012-10-13,22,PB,M,27,38
2012-10-13,20,DM,F,35,33
2012-10-13,16,PP,M,21,20
2012-10-13,16,PP,M,22,21
2012-10-13,16,PP,F,22,19
2012-10-13,24,PE,F,20,21
2012-10-13,24,PP,F,20,16
2012-10-13,23,DM,M,37,52
2012-10-13,23,PP,F,20,19
2012-10-13,23,PE,M,20,20
2012-10-13,23,PP,M,22,19
2012-10-14,3,PP,F,22,15
2012-10-14,3,PP,F,22,21
2012-10-14,3,PP,M,21,18
2012-10-14,3,PP,F,21,14
2012-10-14,3,PP,M,24,26
2012-10-14,3,PP,F,22,15
2012-10-14,3,PP,M,22,17
2012-10-14,3,PP,F,22,18
2012-10-14,3,PP,F,22,17
2012-10-14,3,PP,F,22,16
2012-10-14,3,PP,F,21,16
2012-10-14,3,PP,M,22,19
2012-10-14,3,PP,M,22,15
2012-10-14,3,PP,F,22,15
2012-10-14,3,PP,F,22,15
2012-10-14,4,PP,F,21,13
2012-10-14,4,PP,M,22,18
2012-10-14,4,DM,F,36,41
2012-10-14,4,PP,F,21,18
2012-10-14,4,DM,M,36,37
2012-10-14,4,DM,M,37,49
2012-10-14,4,PP,M,22,20
2012-10-14,4,PP,M,22,15
2012-10-14,4,PP,F,22,19
2012-10-14,4,PP,F,22,15
2012-10-14,4,PP,F,21,13
2012-10-14,4,OL,F,20,20
2012-10-14,4,PP,F,22,15
2012-10-14,4,DM,F,35,33
2012-10-14,4,PP,F,23,13
2012-10-14,4,PP,M,21,15
2012-10-14,6,PP,F,22,16
2012-10-14,6,PF,F,16,7
2012-10-14,6,PF,M,15,8
2012-10-14,6,PE,F,20,20
2012-10-14,6,PP,F,22,17
2012-10-14,6,PP,F,21,14
2012-10-14,6,PP,F,21,17
2012-10-14,6,PP,M,22,18
2012-10-14,6,PP,M,22,17
2012-10-14,6,OL,M,20,19
2012-10-14,6,PB,M,26,32
2012-10-14,6,OT,F,18,19
2012-10-14,11,PP,F,23,16
2012-10-14,11,PP,F,22,17
2012-10-14,11,DM,F,35,48
2012-10-14,11,PP,M,21,16
2012-10-14,11,OT,M,20,23
2012-10-14,11,DM,M,36,41
2012-10-14,11,DM,M,36,47
2012-10-14,11,DM,M,37,47
2012-10-14,11,PE,F,20,32
2012-10-14,11,DM,M,35,42
2012-10-14,11,PP,F,21,15
2012-10-14,11,PP,F,21,16
2012-10-14,11,DM,M,37,45
2012-10-14,11,OT,F,21,21
2012-10-14,11,DM,F,36,40
2012-10-14,11,DM,M,36,45
2012-10-14,9,PP,M,21,18
2012-10-14,9,DM,M,37,45
2012-10-14,9,PP,F,22,13
2012-10-14,9,PP,M,22,17
2012-10-14,9,OT,M,19,22
2012-10-14,9,PP,F,21,14
2012-10-14,9,DM,F,36,43
2012-10-14,9,DM,M,36,50
2012-10-14,8,PP,M,NA,20
2012-10-14,8,DM,F,34,41
2012-10-14,8,PP,F,21,16
2012-10-14,8,PP,F,21,17
2012-10-14,8,PP,F,22,14
2012-10-14,8,OT,M,21,28
2012-10-14,8,PP,F,21,18
2012-10-14,8,PB,M,27,37
2012-10-14,8,OL,F,20,23
2012-10-14,8,DM,F,34,24
2012-10-14,8,DM,F,36,50
2012-10-14,8,DM,F,37,42
2012-10-14,8,DM,M,34,40
2012-10-14,8,PP,F,21,18
2012-10-14,8,PP,F,21,22
2012-10-14,13,PP,M,21,14
2012-10-14,13,PB,M,26,33
2012-10-14,13,PP,F,22,NA
2012-10-14,13,PB,M,24,36
2012-10-14,13,PP,F,21,17
2012-10-14,13,PP,M,22,19
2012-10-14,13,PP,F,21,15
2012-10-14,13,PP,F,20,16
2012-10-14,13,PP,M,21,18
2012-10-14,14,PP,F,21,15
2012-10-14,14,DM,F,35,41
2012-10-14,14,PP,M,22,17
2012-10-14,14,OT,M,19,19
2012-10-14,14,PP,M,22,20
2012-10-14,14,PP,F,21,NA
2012-10-14,14,DM,F,36,46
2012-10-14,14,PP,F,21,17
2012-10-14,14,DM,M,36,46
2012-10-14,14,PP,M,22,16
2012-10-14,14,DM,F,37,49
2012-10-14,14,PP,F,21,13
2012-10-14,14,DM,M,36,43
2012-10-14,14,OL,F,21,20
2012-10-14,14,DM,F,36,41
2012-10-14,15,PP,M,22,17
2012-10-14,15,PP,F,21,17
2012-10-14,15,PP,F,21,17
2012-10-14,15,PP,M,22,14
2012-10-14,15,PP,M,22,17
2012-10-14,5,PP,F,21,17
2012-10-14,5,PP,F,19,18
2012-10-14,5,PE,F,19,23
2012-10-14,5,PP,F,20,18
2012-10-14,5,PP,M,22,22
2012-10-14,10,PP,F,21,20
2012-10-14,10,PP,F,21,21
2012-10-14,7,PP,F,21,20
2012-10-14,7,DO,M,34,57
2012-10-14,7,DO,F,33,68
2012-11-10,1,DM,F,35,49
2012-11-10,1,DM,M,35,49
2012-11-10,1,DM,M,36,47
2012-11-10,1,PP,M,22,20
2012-11-10,1,DM,M,37,43
2012-11-10,1,OT,M,18,22
2012-11-10,1,PP,F,22,16
2012-11-10,2,OT,F,20,22
2012-11-10,2,PP,F,23,19
2012-11-10,2,PE,F,20,22
2012-11-10,2,DM,M,35,45
2012-11-10,2,NA,M,32,138
2012-11-10,2,OT,M,20,20
2012-11-10,2,DM,F,35,40
2012-11-10,2,PP,F,22,16
2012-11-10,2,DM,F,35,25
2012-11-10,2,PB,M,25,29
2012-11-10,2,PE,M,19,24
2012-11-10,2,DM,F,33,28
2012-11-10,2,DM,F,32,27
2012-11-10,2,DM,F,35,42
2012-11-10,12,DM,M,33,45
2012-11-10,12,DM,F,36,45
2012-11-10,12,DM,M,35,44
2012-11-10,12,DO,M,35,55
2012-11-10,12,OL,M,21,24
2012-11-10,12,DM,M,36,46
2012-11-10,12,PB,M,26,34
2012-11-10,12,PE,M,18,20
2012-11-10,12,OL,F,17,26
2012-11-10,12,PP,M,21,17
2012-11-10,12,OT,F,20,22
2012-11-10,19,PP,F,21,13
2012-11-10,19,PB,M,27,35
2012-11-10,19,PP,F,23,15
2012-11-10,18,PP,F,21,20
2012-11-10,18,PP,F,22,16
2012-11-10,18,PE,M,21,21
2012-11-10,17,DM,M,35,41
2012-11-10,17,DM,M,36,45
2012-11-10,17,DM,F,34,42
2012-11-10,17,DM,F,35,38
2012-11-10,17,DM,M,37,49
2012-11-10,20,PP,F,21,15
2012-11-10,20,PE,M,20,24
2012-11-10,20,PE,F,20,20
2012-11-10,20,PB,F,25,33
2012-11-10,20,PB,M,25,40
2012-11-10,20,PB,F,26,29
2012-11-10,21,PP,F,21,14
2012-11-10,21,PP,F,16,11
2012-11-10,21,PP,F,20,13
2012-11-10,21,PB,F,26,31
2012-11-10,21,PB,M,27,30
2012-11-10,22,PP,F,21,16
2012-11-10,22,DM,M,35,45
2012-11-10,22,DM,F,37,41
2012-11-10,22,DM,F,35,42
2012-11-10,22,PP,M,21,14
2012-11-10,22,PB,M,25,36
2012-11-10,22,OL,M,21,24
2012-11-10,24,PP,M,20,16
2012-11-10,24,OT,M,19,22
2012-11-10,24,PP,F,20,16
2012-11-10,23,PE,F,20,27
2012-11-10,23,DM,M,35,48
2012-11-10,23,PP,M,20,15
2012-11-11,3,PP,F,20,15
2012-11-11,3,PP,F,22,16
2012-11-11,3,PP,M,23,19
2012-11-11,3,PP,M,21,15
2012-11-11,3,PE,M,19,18
2012-11-11,3,PP,M,21,17
2012-11-11,4,DM,F,35,25
2012-11-11,4,DM,F,36,40
2012-11-11,4,DM,M,38,46
2012-11-11,4,DM,F,36,36
2012-11-11,4,DM,F,38,45
2012-11-11,4,PP,F,21,14
2012-11-11,4,PP,F,21,14
2012-11-11,4,DM,M,35,36
2012-11-11,6,PF,M,15,8
2012-11-11,6,PE,F,20,24
2012-11-11,6,PB,M,25,31
2012-11-11,6,OL,M,19,19
2012-11-11,6,PE,M,20,21
2012-11-11,11,DM,M,36,40
2012-11-11,11,PP,M,21,17
2012-11-11,11,PP,F,21,17
2012-11-11,11,DM,M,35,46
2012-11-11,11,DM,M,35,47
2012-11-11,9,PP,M,22,17
2012-11-11,9,DM,F,38,40
2012-11-11,9,DM,F,36,37
2012-11-11,9,DM,M,37,50
2012-11-11,9,PP,M,22,18
2012-11-11,9,OL,F,19,21
2012-11-11,8,DM,M,34,42
2012-11-11,8,PB,M,28,35
2012-11-11,8,PP,F,21,15
2012-11-11,8,DM,F,34,45
2012-11-11,8,DM,F,34,35
2012-11-11,8,DM,F,36,41
2012-11-11,8,PP,F,22,18
2012-11-11,8,PP,F,22,17
2012-11-11,8,DM,F,35,34
2012-11-11,13,PP,F,21,15
2012-11-11,13,PP,M,20,14
2012-11-11,13,PB,M,25,34
2012-11-11,14,DM,F,34,41
2012-11-11,14,DM,M,35,46
2012-11-11,14,DM,F,34,42
2012-11-11,14,OT,M,18,20
2012-11-11,14,OT,M,21,20
2012-11-11,14,PP,M,22,15
2012-11-11,14,DM,F,33,25
2012-11-11,14,DM,F,36,43
2012-11-11,14,DM,M,37,44
2012-11-11,14,DM,M,35,49
2012-11-11,14,PP,F,20,15
2012-11-11,14,DM,F,35,40
2012-11-11,15,DM,F,35,44
2012-11-11,15,PP,M,21,19
2012-11-11,15,DM,M,36,49
2012-11-11,7,OT,F,19,21
2012-11-11,7,OT,M,21,20
2012-11-11,7,OT,F,18,21
2012-11-11,7,PP,F,21,16
2012-11-11,7,DO,M,36,55
2012-11-11,7,SB,NA,NA,NA
2012-11-11,5,OL,F,21,24
2012-11-11,5,OL,M,21,20
2012-11-11,5,PP,M,20,14
2012-12-08,1,DM,M,37,45
2012-12-08,1,DM,F,35,37
2012-12-08,1,OT,M,21,22
2012-12-08,1,DM,M,36,36
2012-12-08,1,DM,F,35,48
2012-12-08,1,DM,M,35,51
2012-12-08,1,DM,F,36,34
2012-12-08,1,DM,F,35,42
2012-12-08,1,PP,M,23,20
2012-12-08,2,DM,M,35,34
2012-12-08,2,DM,F,34,31
2012-12-08,2,DM,F,34,42
2012-12-08,2,NA,M,30,166
2012-12-08,2,DO,F,37,52
2012-12-08,2,DM,F,33,40
2012-12-08,2,DM,M,36,46
2012-12-08,2,DM,F,34,30
2012-12-08,2,PE,F,19,19
2012-12-08,2,DM,F,35,35
2012-12-08,2,PE,M,20,21
2012-12-08,2,PE,M,19,20
2012-12-08,2,PP,M,23,17
2012-12-08,12,PB,M,27,32
2012-12-08,12,PE,F,20,22
2012-12-08,12,DM,F,36,42
2012-12-08,12,DM,M,35,48
2012-12-08,12,DM,M,37,49
2012-12-08,12,DO,M,35,55
2012-12-08,12,PE,F,17,15
2012-12-08,19,PB,M,26,35
2012-12-08,19,OL,F,17,21
2012-12-08,18,PE,F,21,25
2012-12-08,18,PB,M,26,32
2012-12-08,17,DM,M,35,51
2012-12-08,17,DM,F,34,48
2012-12-08,17,DM,F,37,40
2012-12-08,17,DM,M,38,50
2012-12-08,20,PB,F,26,31
2012-12-08,20,PB,M,25,40
2012-12-08,20,PB,F,25,33
2012-12-08,21,PP,F,22,23
2012-12-08,21,PB,M,28,46
2012-12-08,21,PP,F,17,14
2012-12-08,21,PB,F,26,36
2012-12-08,22,DM,F,31,39
2012-12-08,22,PP,M,21,18
2012-12-08,22,DM,M,33,23
2012-12-08,22,DM,F,36,43
2012-12-08,22,DM,M,37,50
2012-12-08,22,DM,F,34,49
2012-12-08,22,DM,F,36,45
2012-12-08,22,DM,M,36,49
2012-12-08,22,DM,M,36,49
2012-12-08,22,DM,M,36,46
2012-12-08,22,PB,M,27,39
2012-12-08,22,DM,M,37,54
2012-12-08,23,DM,M,36,54
2012-12-08,16,PB,M,26,40
2012-12-08,24,DM,F,36,45
2012-12-08,24,PE,M,19,25
2012-12-09,3,OT,M,19,20
2012-12-09,3,PE,M,21,21
2012-12-09,4,DM,M,39,46
2012-12-09,4,PP,F,21,13
2012-12-09,4,DM,F,36,30
2012-12-09,4,DM,F,37,40
2012-12-09,4,DM,F,36,32
2012-12-09,4,DM,F,37,36
2012-12-09,4,DM,F,36,44
2012-12-09,4,DM,M,35,38
2012-12-09,6,OL,M,20,20
2012-12-09,6,PP,M,22,17
2012-12-09,6,PE,M,19,20
2012-12-09,11,DM,M,35,46
2012-12-09,11,DM,M,35,45
2012-12-09,11,DM,M,36,47
2012-12-09,11,DM,F,34,41
2012-12-09,11,DM,M,36,42
2012-12-09,11,DM,F,35,38
2012-12-09,11,DM,M,37,40
2012-12-09,11,DM,M,34,42
2012-12-09,9,DM,F,36,34
2012-12-09,9,DM,M,35,42
2012-12-09,9,DM,M,37,48
2012-12-09,9,OT,M,17,20
2012-12-09,9,DM,M,35,26
2012-12-09,9,DM,M,33,43
2012-12-09,8,DM,F,36,51
2012-12-09,8,PP,F,20,22
2012-12-09,8,DM,M,34,48
2012-12-09,8,DM,F,36,40
2012-12-09,8,DM,F,36,36
2012-12-09,8,DM,F,34,50
2012-12-09,8,PB,M,27,38
2012-12-09,13,PB,M,25,40
2012-12-09,13,PB,M,25,40
2012-12-09,14,DM,F,34,42
2012-12-09,14,DM,F,34,32
2012-12-09,14,DM,F,31,36
2012-12-09,14,DM,F,35,44
2012-12-09,14,DM,M,36,48
2012-12-09,14,DM,F,37,44
2012-12-09,14,OL,F,20,23
2012-12-09,14,DM,M,32,27
2012-12-09,7,DO,F,35,60
2012-12-09,7,DO,M,33,57
2012-12-09,7,DO,F,35,44
2012-12-09,7,PE,M,20,24
2012-12-09,7,DO,M,36,44
2012-12-09,7,DO,F,35,NA
2012-12-09,5,OL,M,20,24
2012-12-09,5,OL,M,20,25
2012-12-09,5,OL,M,20,26
2012-12-09,5,OL,M,19,23
2012-12-09,6,DM,F,34,44
2012-12-09,6,DM,F,35,32
2012-12-09,6,DM,F,36,46
2012-12-09,15,DM,F,34,41
2012-12-09,15,DM,F,37,45
2012-12-09,15,DM,F,34,48
2012-12-09,10,NA,NA,NA,NA
2013-01-12,1,DM,F,35,51
2013-01-12,1,DM,M,38,44
2013-01-12,1,OT,M,21,21
2013-01-12,1,DM,M,36,41
2013-01-12,1,PE,F,20,20
2013-01-12,1,DM,M,37,52
2013-01-12,1,PB,M,27,32
2013-01-12,1,DM,M,37,55
2013-01-12,1,DM,M,35,39
2013-01-12,1,DM,F,35,38
2013-01-12,2,DM,M,33,33
2013-01-12,2,DM,F,35,40
2013-01-12,2,PE,F,20,21
2013-01-12,2,PE,M,20,21
2013-01-12,2,DM,F,35,35
2013-01-12,2,DM,F,35,34
2013-01-12,2,DM,F,35,41
2013-01-12,2,DM,F,34,35
2013-01-12,12,DM,M,36,43
2013-01-12,12,DO,M,36,62
2013-01-12,12,DM,F,35,42
2013-01-12,12,DO,M,35,52
2013-01-12,12,DM,M,35,50
2013-01-12,12,PB,M,26,35
2013-01-12,12,PE,F,19,19
2013-01-12,19,NA,NA,NA,NA
2013-01-12,18,PE,F,21,26
2013-01-12,17,OL,F,20,25
2013-01-12,17,DM,F,32,45
2013-01-12,17,OT,F,20,25
2013-01-12,17,DM,M,38,56
2013-01-12,17,DM,M,35,46
2013-01-12,20,PB,F,25,29
2013-01-12,21,PB,M,27,30
2013-01-12,21,PB,M,29,44
2013-01-12,21,RM,F,15,10
2013-01-12,21,PB,F,25,30
2013-01-12,21,PF,M,15,9
2013-01-12,22,DM,M,35,49
2013-01-12,22,DM,M,34,29
2013-01-12,22,DM,F,33,28
2013-01-12,22,DM,F,35,43
2013-01-12,22,DM,M,35,36
2013-01-12,22,PB,M,27,36
2013-01-12,22,DM,M,36,49
2013-01-12,24,PE,F,19,20
2013-01-12,23,NA,NA,NA,NA
2013-01-12,16,NA,NA,NA,NA
2013-01-13,3,PE,M,21,22
2013-01-13,4,DM,M,36,47
2013-01-13,4,DM,F,36,42
2013-01-13,4,OT,M,19,20
2013-01-13,4,DM,F,36,45
2013-01-13,4,OL,M,18,25
2013-01-13,4,DM,M,38,51
2013-01-13,4,DM,M,36,48
2013-01-13,4,DM,M,36,41
2013-01-13,4,DM,F,35,32
2013-01-13,4,DM,F,36,50
2013-01-13,6,OL,M,20,21
2013-01-13,11,DM,M,35,42
2013-01-13,11,DM,M,35,41
2013-01-13,11,DM,M,36,45
2013-01-13,11,DM,M,35,44
2013-01-13,9,DM,M,38,48
2013-01-13,9,OT,M,19,24
2013-01-13,9,DM,F,37,42
2013-01-13,9,DM,M,37,41
2013-01-13,9,DM,M,36,45
2013-01-13,8,DM,F,35,23
2013-01-13,8,DM,F,34,37
2013-01-13,8,DM,F,37,36
2013-01-13,8,PB,M,25,41
2013-01-13,13,PB,M,25,41
2013-01-13,14,DM,M,35,43
2013-01-13,14,OL,F,20,20
2013-01-13,14,DM,F,36,45
2013-01-13,14,DM,M,38,47
2013-01-13,14,OT,M,19,19
2013-01-13,14,DM,F,35,41
2013-01-13,15,DM,F,36,41
2013-01-13,15,DM,M,36,51
2013-01-13,15,DM,M,33,42
2013-01-13,7,DO,F,37,85
2013-01-13,5,OL,M,20,21
2013-01-13,10,NA,NA,NA,NA
2013-01-13,NA,RX,NA,NA,NA
2013-02-16,1,DM,M,35,45
2013-02-16,1,DM,F,36,51
2013-02-16,1,DM,F,36,42
2013-02-16,1,DM,M,35,42
2013-02-16,1,DM,M,37,52
2013-02-16,1,DM,F,37,44
2013-02-16,1,DM,M,38,51
2013-02-16,2,DM,F,32,42
2013-02-16,2,DO,F,35,27
2013-02-16,2,DM,M,36,52
2013-02-16,2,DO,F,36,48
2013-02-16,2,DM,F,36,38
2013-02-16,2,DM,F,35,42
2013-02-16,2,PE,M,20,23
2013-02-16,2,NA,M,NA,NA
2013-02-16,12,DM,F,35,51
2013-02-16,12,PB,M,22,36
2013-02-16,12,DM,M,36,52
2013-02-16,12,PE,M,20,21
2013-02-16,12,DM,M,37,52
2013-02-16,12,PE,F,20,25
2013-02-16,19,PB,M,27,46
2013-02-16,18,PB,M,25,40
2013-02-16,17,DM,F,36,42
2013-02-16,17,DM,F,35,46
2013-02-16,17,DM,M,38,55
2013-02-16,17,DM,M,35,49
2013-02-16,20,PB,F,25,31
2013-02-16,20,PB,F,26,29
2013-02-16,20,PB,M,27,40
2013-02-16,20,PE,F,20,21
2013-02-16,21,PB,M,27,34
2013-02-16,21,PB,M,26,44
2013-02-16,22,DM,F,35,42
2013-02-16,22,PB,M,25,40
2013-02-16,22,DM,F,31,35
2013-02-16,22,DM,M,35,47
2013-02-16,22,DM,F,33,42
2013-02-16,16,AB,NA,NA,NA
2013-02-16,24,DO,F,32,35
2013-02-16,24,DO,F,35,66
2013-02-16,24,OL,M,19,23
2013-02-16,24,PE,M,20,19
2013-02-16,23,NA,NA,NA,NA
2013-02-17,3,NA,NA,NA,NA
2013-02-17,4,DM,M,35,45
2013-02-17,4,OL,M,20,25
2013-02-17,4,DM,M,38,45
2013-02-17,4,DM,F,35,38
2013-02-17,4,DM,F,36,49
2013-02-17,4,DM,F,37,45
2013-02-17,6,OL,M,20,25
2013-02-17,6,OL,M,19,22
2013-02-17,6,PF,M,15,9
2013-02-17,6,PE,M,20,23
2013-02-17,11,DM,M,35,45
2013-02-17,11,PP,M,21,19
2013-02-17,11,DM,M,35,57
2013-02-17,11,DM,M,33,42
2013-02-17,11,DM,M,35,50
2013-02-17,11,DM,M,36,54
2013-02-17,11,DM,F,35,51
2013-02-17,11,DM,F,35,41
2013-02-17,11,DM,M,35,41
2013-02-17,9,OL,F,20,21
2013-02-17,9,DM,M,36,50
2013-02-17,9,DM,F,35,41
2013-02-17,9,DM,M,37,48
2013-02-17,9,DM,M,36,48
2013-02-17,9,DM,F,35,44
2013-02-17,9,OT,M,20,21
2013-02-17,8,DM,F,35,45
2013-02-17,8,DM,F,36,41
2013-02-17,8,DM,M,36,40
2013-02-17,8,OL,F,19,24
2013-02-17,8,DM,F,36,36
2013-02-17,8,DM,M,33,45
2013-02-17,8,DM,M,35,45
2013-02-17,13,PB,M,26,43
2013-02-17,13,OT,F,18,25
2013-02-17,13,PP,M,21,19
2013-02-17,14,DM,F,35,52
2013-02-17,14,DM,M,36,49
2013-02-17,14,DM,M,37,44
2013-02-17,15,PP,M,22,15
2013-02-17,15,DM,F,33,25
2013-02-17,7,PE,F,20,33
2013-02-17,7,OL,F,19,22
2013-02-17,7,PP,F,20,14
2013-02-17,15,DM,F,34,45
2013-02-17,15,DM,M,38,49
